,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
104,105,"3,400,000 ₪","נחלאות, שערי חסד מפה","דירה, נחלאות, שערי חסד, ירושלים",2,85,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,1,0,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/06/2023",1,0
105,106,"3,650,000 ₪",הנוטרים מפה,"דירה, קטמונים, ירושלים",1,115,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
106,107,"2,650,000 ₪",אנצ'ו י. בונהבנטורה מפה,"דירה, רמות רחל , ארנונה החדשה, ירושלים",2,73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
107,108,לא צוין מחיר,משה קליינמן 13 מפה,"דירה, קרית היובל, ירושלים",2,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
108,109,"1,990,000 ₪",תירוש 557 מפה,"דירה, גילה, ירושלים",3,65,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
109,110,"2,890,000 ₪",מרכז העיר מפה,"דירה, מרכז העיר, ירושלים",3,65,"מרפסות
1","קומות בבנין
9","חניות
ללא",1,0,1,0,1,1,1,0,1,1,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
110,111,"1,800,000 ₪",אפרסמון מפה,"דירה, גילה, ירושלים",4,65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
111,112,"1,730,000 ₪",גילה מפה,"דירה, גילה, ירושלים",3,70,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
112,113,"3,100,000 ₪",אנג'לו לוי ביאנקיני מפה,"דירה, ירושלים",4,63,"מרפסות
2","קומות בבנין
8","חניות
ללא",1,0,1,1,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
113,114,"2,740,000 ₪",מרכז העיר מפה,"דירה, מרכז העיר, ירושלים",4,60,"מרפסות
2","קומות בבנין
5","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
114,115,"1,930,000 ₪",המרגלית מפה,"דירה, גילה, ירושלים",3,80,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
115,116,"1,740,000 ₪",מבוא יסמין מפה,"דירה, גילה, ירושלים",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
116,117,"1,970,000 ₪",שדרות משה דיין מפה,"דירה, פסגת זאב, ירושלים",4,73,none,"קומות בבנין
5","חניות
ללא",0,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,1
117,118,"2,240,000 ₪",בר כוכבא מפה,"דירה, הגבעה הצרפתית, גבעת שפירא, ירושלים",4,65,none,"קומות בבנין
6","חניות
ללא",1,1,1,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
118,119,לא צוין מחיר,בעל השאילתות מפה,"דירה, גבעת שאול, ירושלים",3,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
119,120,"3,450,000 ₪",שילה מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",1,93,"מרפסות
1","קומות בבנין
2","חניות
ללא",0,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
120,121,"2,385,000 ₪","שח""ל 46 מפה","דירה, גבעת מרדכי, ירושלים",3,59,none,"קומות בבנין
9","חניות
1",1,1,1,0,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
121,122,"3,500,000 ₪",שדרות הנשיא השישי 18 מפה,"דירה, קרית הלאום, ירושלים",3,75,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
122,123,"2,200,000 ₪",מעגלות הרב פרדס 41 מפה,"דירה, נווה יעקב, ירושלים",2,75,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,0,1,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
123,124,"3,970,000 ₪",יוסף בורג 7 מפה,"דירה, קרית הלאום, ירושלים",4,82,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,0,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
124,125,"2,000,000 ₪",אלי תבין 22 מפה,"דירה, פסגת זאב, ירושלים",1,70,"מרפסות
2","קומות בבנין
1","חניות
1",1,1,0,1,0,0,1,1,1,0,none,"תאריך כניסה
כניסה מיידית",0,0
125,126,"1,850,000 ₪",מבוא הצרי 12 מפה,"דירה, גילה, ירושלים",4,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
126,127,"2,000,000 ₪",זאב שרף 20 מפה,"דירה, פסגת זאב, ירושלים",2,74,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,1,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
127,128,"1,950,000 ₪",שלמה בן יוסף 11 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",2,72,none,"קומות בבנין
5","חניות
1",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
128,129,"2,600,000 ₪",בזל 9 מפה,"דירה, קרית משה, ירושלים",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
129,130,"1,920,000 ₪",הארבעה 52 מפה,"דירה, פסגת זאב, ירושלים",2,80,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
130,131,"2,850,000 ₪",בר יוחאי 5 מפה,"דירה, קטמונים, ירושלים",1,62,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/09/2023",0,0
131,132,"2,350,000 ₪",ליכטנשטיין 32 מפה,"דירה, חומת שמואל, הר חומה, ירושלים",2,94,"מרפסות
2","קומות בבנין
3","חניות
1",1,1,1,1,0,1,0,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/10/2023",0,0
132,133,"2,150,000 ₪",מאיר גרשון 32 מפה,"דירה, פסגת זאב, ירושלים",2,82,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,1,none,"תאריך כניסה
כניסה גמישה",0,0
133,134,"2,300,000 ₪",רבקה 34 מפה,"דירה, בקעה, ירושלים",4,60,"מרפסות
2","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
15/08/2023",0,1
134,135,"2,000,000 ₪",אברהם שטרן 17 מפה,"דירה, קרית היובל, ירושלים",קרקע,62,none,"קומות בבנין
8","חניות
ללא",1,1,0,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
135,136,"2,000,000 ₪",אבא אחימאיר 7 מפה,"דירה, נווה יעקב, ירושלים",1,62,none,"קומות בבנין
8","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
136,137,"200,000 ₪",בוליביה 1 מפה,"דירה, קרית היובל, ירושלים",קרקע,70,"מרפסות
1",none,"חניות
1",1,1,1,1,1,0,1,1,0,0,none,"תאריך כניסה
כניסה גמישה",0,0
137,138,"2,190,000 ₪","שח""ל 48 מפה","דירה, גבעת מרדכי, ירושלים",8,60,none,"קומות בבנין
8","חניות
ללא",1,1,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,1
138,139,"3,690,000 ₪",ג'ורג' וושינגטון מפה,nan,2,75,"מרפסות
3","קומות בבנין
3","חניות
1",0,1,1,1,1,0,0,1,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,1
139,140,"2,350,000 ₪",כתב סופר מפה,"דירה, גבעת שאול, ירושלים",1,65,"מרפסות
2","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
140,141,"3,690,000 ₪","כ""ט בנובמבר מפה","דירה, קטמון הישנה, ירושלים",4,83,"מרפסות
1","קומות בבנין
5","חניות
ללא",1,0,1,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
141,142,"1,880,000 ₪",משה ברזני 301 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",2,65,none,"קומות בבנין
3","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
142,143,"1,820,000 ₪",צאלים מפה,"דירה, גילה, ירושלים",3,65,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
143,144,"2,175,000 ₪",הרב דוד אלטשולר מפה,"דירה, גילה, ירושלים",1,74,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
144,145,"2,000,000 ₪",הגומא מפה,"דירה, גילה, ירושלים",1,76,"מרפסות
2","קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
145,146,"1,900,000 ₪",שדרות משה דיין מפה,"דירה, ירושלים",קרקע,70,none,"קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
146,147,"2,649,998 ₪",השופט חיים כהן מפה,"דירה, ארנונה, ירושלים",1,90,"מרפסות
1","קומות בבנין
12","חניות
1",1,1,1,0,1,1,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
147,148,"3,126,500 ₪",ארנונה מפה,"דירה, ארנונה, ירושלים",3,80,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
148,149,"1,770,000 ₪",גילה מפה,"דירה, גילה, ירושלים",2,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
149,150,"2,360,000 ₪",עמנואל זיסמן מפה,"דירה, ירושלים",2,87,"מרפסות
1","קומות בבנין
8","חניות
1",1,1,1,1,1,1,1,1,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
150,151,"3,200,000 ₪",המושבה היוונית מפה,"דירה, המושבה היוונית, ירושלים",1,65,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
151,152,"1,840,000 ₪",חיים לסקוב מפה,"דירה, פסגת זאב, ירושלים",1,61,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
152,153,"2,100,000 ₪",שלום וצדק מפה,"דירה, פסגת זאב, ירושלים",4,70,none,"קומות בבנין
4","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
153,154,"2,850,000 ₪",תורה ועבודה מפה,"דירה, בית וגן, ירושלים",13,80,"מרפסות
1","קומות בבנין
18","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
154,155,"1,935,000 ₪",נווה יעקב מפה,"דירה, נווה יעקב, ירושלים",10,72,"מרפסות
1","קומות בבנין
14","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,1
155,156,"1,890,000 ₪",הגננת מפה,"דירה, גילה, ירושלים",3,75,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,1
156,157,לא צוין מחיר,המחתרות 3 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",3,60,nan,nan,nan,0,1,0,1,0,0,0,0,0,0,nan,nan,0,0
157,158,"2,700,000 ₪",חולדה הנביאה 10 מפה,"דירה, מוסררה, מורשה, ירושלים",1,101,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
158,159,"3,700,000 ₪",הרב חיים ברלין מפה,"דירה, קרית שמואל, ירושלים",3,78,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,1
159,160,"2,900,000 ₪",קוסובסקי 12 מפה,"דירה, קרית משה, ירושלים",1,68,"מרפסות
2","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/08/2023",0,0
160,161,"2,900,000 ₪",נהר פרת 15 מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",4,70,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
161,162,"2,200,000 ₪","שח""ל 69 מפה","דירה, גבעת מרדכי, ירושלים",4,60,none,"קומות בבנין
9","חניות
ללא",1,1,1,0,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
162,163,"2,150,000 ₪",המחתרות 9 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",3,60,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
163,164,"2,200,000 ₪",המרגלית 304 מפה,"דירה, גילה, ירושלים",קרקע,64,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,1,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
164,165,"2,500,000 ₪",יוסף צבי הערץ 36 מפה,"דירה, רמות, ירושלים",2,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,1,0,0,0,0,0,0,1,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,0
165,166,"2,680,000 ₪",הרב ש. שאולזון 32 מפה,"דירה, הר נוף, ירושלים",4,73,"מרפסות
2","קומות בבנין
7","חניות
ללא",1,1,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
166,167,"2,300,000 ₪",אברהם שטרן 19 מפה,"דירה, קרית היובל, ירושלים",3,58,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
167,168,"1,940,000 ₪",דב גרונר 234 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",1,60,none,"קומות בבנין
7","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
168,169,"2,999,999 ₪",ענתות 3 מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",2,65,"מרפסות
2","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
169,170,"2,200,000 ₪",משה רחמילביץ' 1 מפה,"דירה, פסגת זאב, ירושלים",2,85,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,1,0,1,0,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
170,171,לא צוין מחיר,אברהם שטרן 67 מפה,"דירה, קרית היובל, ירושלים",3,60,"מרפסות
1","קומות בבנין
8","חניות
ללא",1,1,0,1,0,0,0,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
171,172,לא צוין מחיר,ים סוף 16 מפה,"דירה, רמת אשכול, ירושלים",3,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
172,173,"1,850,000 ₪",קדושי בבל 12 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,0,none,"תאריך כניסה
כניסה מיידית",0,0
